# actor_name
Dennis Dun
John Corbett
Toni Servillo
Himesh Patel
Larry David
Melvyn Douglas
Daniel Auteuil
John Lone
Laurence Harvey
Paul Rudd
Craig Roberts
Jean-Paul Belmondo
Rex Harrison
James Earl Jones
Steve Martin
Louis Garrel
Brad Davis
Paul Meurisse
Lily Franky
Hugo Silva
Jim Brown
Rob Morrow
Richard Basehart
Michael B. Jordan
Federico Luppi
Luis Tosar
Lazar Ristovski
Giuseppe Battiston
Marco Giallini
Lew Ayres
William Baldwin
Peter Falk
Klaus Maria Brandauer
Tom Courtenay
William Petersen
Nigel Hawthorne
Werner Krauss
James Frecheville
Dean Martin
Ulrich Mühe
Yutaka Matsushige
Fredric March
George O'Brien
Samuel Le Bihan
Jérémie Renier
Paul Scofield
Dennis Weaver
Gastón Pauls
Zbigniew Zamachowski
Janusz Gajos
Jerzy Stuhr
Bruce Davison
Fred Ward
Chris Penn
Peter Gallagher
Helmut Griem
Jean Rochefort
Kim Yoon-seok
Herbert Lom
Idris Elba
Antoine Olivier Pilon
David Warner
Chishû Ryû
David Keith
Louis Gossett Jr.
The Marx Brothers
Paul Hogan
Jakob Cedergren
Hee Jae
Michael Rennie
Sam Claflin
Jason Mitchell
Chino Darín
Javier Gutiérrez
Álvaro Morte
John Hannah
John Lynch
Hayden Christensen
Michael Redgrave
Yves Montand
Birol Ünel
David Duchovny
Louis Jourdan
Anthony Quayle
Johan Heldenbergh
Robert Donat
Delroy Lindo
Jonathan Majors
Chadwick Boseman
Stuart Whitman
Dirk Bogarde
Max Irons
Franz Rogowski
Bela Lugosi
Andreas Wilson
Henrik Lundström
Vincent Gallo
Mikael Persbrandt
Errol Flynn
Basil Rathbone
Claes Bang
Kim Kap-su
Alain Delon
Clifton Webb
Vincent Price
Karra Elejalde
Cliff Robertson
Paddy Considine
Mikkel Boe Følsgaard
Dawid Ogrodnik
Matthew Davis
Michel Piccoli
Pål Sverre Hagen
Anders Baasmo Christiansen
Wotan Wilke Möhring
Harry Belafonte
Thierry Lhermitte
Jacques Villeret
Jon Finch
Nigel Terry
Tom Payne
Olivier Martinez
Peter Simonischek
Asier Etxeandia
Matt Smith
Edmund Gwenn
John Payne
Oliver Masucci
Christoph Maria Herbst
Raf Vallone
Jan Josef Liefers
Natalie Portman
Anne Hathaway
Talia Shire
Jennifer Lawrence
Julianne Moore
Diane Keaton
Robin Wright
Keira Knightley
Uma Thurman
Léa Seydoux
Marion Cotillard
Scarlett Johansson
Cate Blanchett
Jessica Chastain
Amy Adams
Helena Bonham Carter
Kate Winslet
Vera Farmiga
Jodie Foster
Maggie Gyllenhaal
Tilda Swinton
Gwyneth Paltrow
Frances McDormand
Winona Ryder
Meryl Streep
Carrie-Anne Moss
Jennifer Connelly
Judi Dench
Sandra Bullock
Carrie Fisher
Sigourney Weaver
Amanda Plummer
Naomie Harris
Julia Roberts
Rebecca Hall
Emma Stone
Juno Temple
Sally Field
Daryl Hannah
Rachel McAdams
Nicole Kidman
Jennifer Garner
Emily Mortimer
Naomi Watts
Carey Mulligan
Michelle Williams
Diane Kruger
Kathy Bates
Mélanie Laurent
Julia Stiles
Margot Robbie
Melissa Leo
Toni Collette
Emma Watson
Olivia Williams
Viola Davis
Laura Linney
Catherine Keener
Rosanna Arquette
Alice Braga
Patricia Clarkson
Zoe Saldana
Elliot Page
Elle Fanning
Kerry Washington
Cameron Diaz
Maggie Smith
Kristen Wiig
Joan Allen
Elizabeth Banks
Annette Bening
Rooney Mara
Jennifer Jason Leigh
Saoirse Ronan
Penélope Cruz
Lucy Liu
Kirsten Dunst
Connie Nielsen
Michelle Monaghan
Kelly Macdonald
Allison Janney
Piper Perabo
Vivica A. Fox
Katie Holmes
Jennifer Ehle
Rachel Weisz
Liv Tyler
Reese Witherspoon
Bridget Moynahan
Lea Thompson
Emily Blunt
Stephanie Kurtzuba
Catherine Zeta-Jones
Hilary Swank
Amy Ryan
Rosamund Pike
Sarah Paulson
Michelle Pfeiffer
Ellen Burstyn
