# director_name
Yavuz Turgul
Fred Zinnemann
Preston Sturges
Moustapha Akkad
Rajkumar Hirani
Edmund Goulding
Nuri Bilge Ceylan
Robert Wise
Jean-Luc Godard
Krzysztof Kieslowski
Rob Reiner
Jonathan Demme
Emeric Pressburger
Robert Bresson
Srdjan Dragojevic
Terry Gilliam
Majid Majidi
Lee Unkrich
Rajkumar Santoshi
Rainer Werner Fassbinder
Louis Malle
Nikita Mikhalkov
John Cassavetes
Stanley Kramer
Béla Tarr
Yash Chopra
David Lynch
Victor Fleming
Werner Herzog
Ron Howard
Bryan Singer
Cagan Irmak
Ang Lee
Dusan Kovacevic
Cecil B. DeMille
Wim Wenders
Henri-Georges Clouzot
Jack Conway
Theodoros Angelopoulos
Roberto Rossellini
Michelangelo Antonioni
Otto Preminger
Robert Altman
Dariush Mehrjui
Ram Gopal Varma
Hideaki Anno
James Whale
Nae Caranfil
Richard Brooks
Kar-Wai Wong
Éric Rohmer
Darren Aronofsky
Carl Theodor Dreyer
Jules Dassin
Lucian Pintilie
Josef von Sternberg
Jean-Pierre Jeunet
Goran Markovic
Ashutosh Gowariker
John Frankenheimer
Andrzej Wajda
Stanley Donen
Lloyd Bacon
Kenji Misumi
Hirokazu Koreeda
Marcel Carné
Franklin J. Schaffner
Carol Reed
Abbas Kiarostami
Takeshi Kitano
Dragan Bjelogrlic
Tim Burton
W.S. Van Dyke
Pietro Germi
Brian De Palma
Ettore Scola
Wes Anderson
George Roy Hill
Zeki Demirkubuz
Guy Ritchie
Peter Bogdanovich
Park Chan-Wook
Terry Jones
Andrew Stanton
Costa-Gavras
Sam Mendes
Michael Mann
Nesli Çölgeçen
Luis García Berlanga
Paul Greengrass
Robert Aldrich
Alfonso Cuarón
George Lucas
Roberto Benigni
Mamoru Oshii
Kaneto Shindô
John Woo
Luc Besson
George Roy Hill
Pedro Almodóvar
Alain Resnais
Danny Boyle
Victor Sjöström
Tomás Gutiérrez Alea
Lars von Trier
William Dieterle
D.W. Griffith
Lilly Wachowski
Farhan Akhtar
Nicholas Ray
Jacques Becker
Arthur Penn
Vladimir Menshov
Hiroshi Teshigahara
Claude Berri
Thomas Vinterberg
Jim Jarmusch
Kátia Lund
Max Ophüls
Irvin Kershner
Mike Leigh
Peter Weir
Lasse Hallström
Edward Sedgwick
John McTiernan
Paul Thomas Anderson
John Sturges
Wen Jiang
Henry King
Vishal Bhardwaj
Bozidar 'Bota' Nikolic
Isao Takahata
Fernando Meirelles
Shohei Imamura
Sam Peckinpah
Oliver Stone
Tony Kaye
Orhan Aksoy
Shimit Amin
Yasuzô Masumura
Brad Bird
Alan Parker
Ken Loach
Aki Kaurismäki
Jirí Menzel
John Cromwell
Chang-dong Lee
Blake Edwards
Jim Sheridan
Ronald Neame
Hal Ashby
Sergei M. Eisenstein
Michael Haneke
Juan José Campanella
Erich von Stroheim
William Friedkin
Vincente Minnelli
Edward Zwick
Denis Villeneuve
Yoshishige Yoshida
Marco Tullio Giordana
Don Siegel
Goran Paskaljevic
Damián Szifron
Shekhar Kapur
Kim Ki-duk
Spike Lee
Yôji Yamada
Fatih Akin
Serdar Akar
Edward Yang
Mikhail Kalatozov
Christopher Nolan
Steven Spielberg
Quentin Tarantino
Martin Scorsese
David Fincher
Ridley Scott
Stanley Kubrick
Robert Zemeckis
Francis Ford Coppola
Clint Eastwood
Joel Coen
Frank Darabont
Alfred Hitchcock
Sam Mendes
James Cameron
Danny Boyle
Ron Howard
Darren Aronofsky
Todd Phillips
Tim Burton
Denis Villeneuve
Wes Anderson
Paul Greengrass
Luc Besson
Roman Polanski
Alejandro G. Iñárritu
Woody Allen
Sergio Leone
Guy Ritchie
Steven Soderbergh
Terry Gilliam
Chris Columbus
Rob Reiner
Tony Scott
Peter Weir
Brian De Palma
Michael Mann
David O. Russell
Jonathan Demme
Mel Gibson
Gore Verbinski
Milos Forman
Francis Lawrence
Sidney Lumet
Richard Linklater
Edgar Wright
M. Night Shyamalan
Ang Lee
Oliver Stone
Paul Thomas Anderson
Tony Kaye
Bryan Singer
Lana Wachowski
Lilly Wachowski
John Lasseter
J.J. Abrams
Gus Van Sant
George Lucas
Peter Jackson
Ben Affleck
Bong Joon Ho
Damien Chazelle
Tom Hooper
Shane Black
James McTeigue
Irvin Kershner
Fernando Meirelles
Billy Wilder
Neill Blomkamp
Alfonso Cuarón
Jason Reitman
Morten Tyldum
Spike Lee
Guillermo del Toro
Wolfgang Petersen
Martin McDonagh
Spike Jonze
Baz Luhrmann
Gary Ross
Michel Gondry
Kathryn Bigelow
Marc Forster
Edward Zwick
James Mangold
Chad Stahelski
Charles Chaplin
David Lynch
Barry Levinson
Steve McQueen
Michael Bay
John McTiernan
Akira Kurosawa
Rob Marshall
Joel Schumacher
John Carpenter
Nick Cassavetes
Neil Burger
Mike Newell
Olivier Nakache
Éric Toledano
Christopher Nolan
Steven Spielberg
Quentin Tarantino
Martin Scorsese
David Fincher
Ridley Scott
Stanley Kubrick
Robert Zemeckis
Francis Ford Coppola
Clint Eastwood
Joel Coen
Frank Darabont
Alfred Hitchcock
Sam Mendes
James Cameron
Danny Boyle
Ron Howard
Darren Aronofsky
Todd Phillips
Tim Burton
Denis Villeneuve
Wes Anderson
Paul Greengrass
Luc Besson
Roman Polanski
Alejandro G. Iñárritu
Woody Allen
Sergio Leone
Guy Ritchie
Steven Soderbergh
Terry Gilliam
Chris Columbus
Rob Reiner
Tony Scott
Peter Weir
Brian De Palma
Michael Mann
David O. Russell
Jonathan Demme
Mel Gibson
Gore Verbinski
Milos Forman
Francis Lawrence
Sidney Lumet
Richard Linklater
Edgar Wright
M. Night Shyamalan
Ang Lee
Oliver Stone
Paul Thomas Anderson
Tony Kaye
Bryan Singer
Lana Wachowski
Lilly Wachowski
John Lasseter
J.J. Abrams
Gus Van Sant
George Lucas
Peter Jackson
Ben Affleck
Bong Joon Ho
Damien Chazelle
Tom Hooper
Shane Black
James McTeigue
Irvin Kershner
Fernando Meirelles
Billy Wilder
Neill Blomkamp
Alfonso Cuarón
Jason Reitman
Morten Tyldum
Spike Lee
Guillermo del Toro
Wolfgang Petersen
Martin McDonagh
Spike Jonze
Baz Luhrmann
Gary Ross
Michel Gondry
Kathryn Bigelow
Marc Forster
Edward Zwick
James Mangold
Chad Stahelski
Charles Chaplin
David Lynch
Barry Levinson
Steve McQueen
Michael Bay
John McTiernan
Akira Kurosawa
Rob Marshall
Joel Schumacher
John Carpenter
Nick Cassavetes
Neil Burger
Mike Newell
Olivier Nakache
Éric Toledano
Victor Fleming
David Ayer
Tom Tykwer
Louis Leterrier
Paul Haggis
Jay Roach
Harold Ramis
Duncan Jones
Mike Nichols
Richard Kelly
David Cronenberg
Park Chan-Wook
Jean-Pierre Jeunet
Sean Penn
Nicolas Winding Refn
Nancy Meyers
Sofia Coppola
Glenn Ficarra
John Requa
Curtis Hanson
Jaume Collet-Serra
Antoine Fuqua
John G. Avildsen
Evan Goldberg
Alexander Payne
Martin Campbell
Jean-Marc Vallée
Peter Berg
Mary Harron
Tate Taylor
Terrence Malick
Bennett Miller
Lasse Hallström
Taylor Hackford
Alejandro Amenábar
Andrew Niccol
Terry George
Frank Capra
Michael Curtiz
Lars von Trier
Tom McCarthy
David Lean
Orson Welles
Jim Jarmusch
Cameron Crowe
Alex Proyas
Gavin O'Connor
Roger Donaldson
Doug Liman
Yorgos Lanthimos
Valerie Faris
Jonathan Dayton
Stephen Daldry
Giuseppe Tornatore
Joe Wright
Rian Johnson
Pedro Almodóvar
Derek Cianfrance
James Wan
John Hughes
Ingmar Bergman
Barry Sonnenfeld
Dan Gilroy
Matthew Vaughn
Peter Farrelly
John Landis
William Friedkin
Ivan Reitman
Tony Gilroy
Anthony Minghella
Richard Donner
George Roy Hill
Thomas Vinterberg
Ben Stiller
John Lee Hancock
Eric Bress
J. Mackye Gruber
Alan Parker
John Hillcoat
Gabriele Muccino
Kevin Smith
Brad Bird
John Huston
James Marsh
Florian Henckel von Donnersmarck
Jan de Bont
Alex Garland
Jim Sheridan
Brad Anderson
Michael Haneke
Jean-Jacques Annaud
F. Gary Gray
Oliver Hirschbiegel
William Wyler
Asghar Farhadi
George Clooney
Allen Hughes
Nora Ephron
Sydney Pollack
J.A. Bayona
Benny Safdie
Josh Safdie
Phillip Noyce
Fritz Lang
Michael Cimino
Jerry Zucker
Renny Harlin
John Madden
Lenny Abrahamson
Noah Baumbach
Federico Fellini
Gregory Hoblit
Robert Mulligan
Craig Gillespie
Tom Ford
James L. Brooks
Jonathan Levine
Pierre Morel
John Carney
Roland Emmerich
Adam McKay
Stephen Frears
Baltasar Kormákur
Frank Oz
Terry Jones
Martin Brest
Kevin Macdonald
Richard Attenborough
Albert Hughes
Guy Hamilton
Elia Kazan
Joss Whedon
Stanley Donen
Kar-Wai Wong
Oriol Paulo
John Sturges
Brad Silberling
Brett Ratner
Mike Judge
Mel Brooks
Jeff Nichols
John Ford
Todd Haynes
Peyton Reed
Phyllida Lloyd
Adrian Lyne
Sylvester Stallone
Kevin Costner
Michel Hazanavicius
Krzysztof Kieslowski
Kevin Reynolds
Robert Wise
J.C. Chandor
Scott Cooper
Terence Young
Yimou Zhang
Norman Jewison
Theodore Melfi
Mark Romanek
Howard Hawks
David Frankel
Mathieu Kassovitz
Michael Moore
Robert Altman
David Zucker
John Glen
Andrei Tarkovsky
Paul Verhoeven
Don Siegel
Jaco Van Dormael
Joe Carnahan
Anne Fletcher
Chuck Russell
Barry Jenkins
Roger Michell
John Frankenheimer
Michael Spierig
Peter Spierig
Ted Demme
Hayao Miyazaki
Andrew Davis
Nicholas Stoller
Gil Junger
Garry Marshall
Paul Weitz
George Miller
Kenneth Lonergan
Niels Arden Oplev
Zach Braff
Robert De Niro
Blake Edwards
Werner Herzog
Scott Derrickson
Robert Stromberg
Ted Kotcheff
Lee Daniels
Julie Taymor
Paul Feig
Brad Furman
Robert Redford
Alan J. Pakula
Jon Avnet
Franklin J. Schaffner
Sharon Maguire
Daniel Espinosa
Robert Schwentke
Jim Abrahams
Joseph Gordon-Levitt
Juan José Campanella
Richard LaGravenese
Garth Davis
Ruben Fleischer
George A. Romero
Adam Elliot
Bernardo Bertolucci
Chris Weitz
Iain Softley
Kimberly Peirce
Lewis Gilbert
Brian Helgeland
Joseph L. Mankiewicz
Damián Szifron
Carol Reed
Gary Fleder
David Dobkin
Lynne Ramsay
François Truffaut
Randal Kleiser
Jon Favreau
Mark Herman
Stephen Chbosky
Christophe Gans
Cary Joji Fukunaga
Luca Guadagnino
Richard Schenkman
Jaume Balagueró
Paco Plaza
Destin Daniel Cretton
Josh Cooley
David R. Ellis
Robert Luketic
Jon Turteltaub
Wolfgang Becker
Wes Craven
David Michôd
Taylor Sheridan
Chloé Zhao
John Schlesinger
Philip Kaufman
Emir Kusturica
Vittorio De Sica
James Gray
Jacques Audiard
Todd Field
Lee Tamahori
Paolo Sorrentino
Stuart Rosenberg
F.W. Murnau
Hal Ashby
Robert Stevenson
Mel Stuart
Bruce A. Evans
Daniel Alfredson
Bob Clark
Aamir Khan
Tomas Alfredson
Robert Eggers
Dexter Fletcher
Rupert Sanders
Roger Spottiswoode
Stanley Kramer
Robert Rodriguez
Fred Zinnemann
Aaron Sorkin
Lone Scherfig
John Michael McDonagh
Walter Hill
Peter Segal
John Crowley
Thomas Carter
Randall Wallace
Andrew Dominik
Allen Coulter
Anton Corbijn
Lisa Cholodenko
John Badham
Wim Wenders
John Dahl
Debra Granik
Adam Brooks
Abdellatif Kechiche
George Cukor
John Patrick Shanley
Sam Peckinpah
Kim Ki-duk
John Boorman
Steven Knight
Jessie Nelson
Shane Meadows
Penny Marshall
Simon Curtis
Angelina Jolie
Robert Benton
Andrew Lau
Julian Schnabel
John Wells
Patty Jenkins
Antonio Campos
P.J. Hogan
Robert Aldrich
Stephen Gaghan
Richard Curtis
Terry Zwigoff
Charles Crichton
George P. Cosmatos
Henri-Georges Clouzot
Roland Joffé
Scott Frank
Mikael Håfström
Florian Zeller
Gary Winick
José Padilha
James Whale
Mike Figgis
Emile Ardolino
Asif Kapadia
Buster Keaton
Kirsten Sheridan
Richard Glatzer
George Tillman Jr.
Tarsem Singh
Chris Noonan
Michael Apted
Walter Salles
Shekhar Kapur
Jonathan Lynn
Michael Showalter
Lukas Moodysson
Karan Johar
James Ivory
Otto Preminger
Dennis Gansel
Arthur Penn
Jim Sharman
Morgan Spurlock
John Curran
Charles Laughton
Tommy Wirkola
Ken Loach
Mike Binder
Gavin Hood
James Foley
John Hamburg
Jon Amiel
Neil Jordan
Sean Baker
Ashutosh Gowariker
Gurinder Chadha
Sam Raimi
Ava DuVernay
Phil Alden Robinson
John Maybury
Russell Mulcahy
Bruce Beresford
Billy Bob Thornton
Grant Heslov
Richard Eyre
Ryan Coogler
Vincent Ward
Marjane Satrapi
Vincent Paronnaud
Michael Lehmann
Justin Chadwick
Richard Ayoade
Dennis Hopper
Jonathan Lynn
Fatih Akin
Mark Pellington
Olivier Dahan
Denzel Washington
Benh Zeitlin
Tim Robbins
Peter Bogdanovich
Brian G. Hutton
Nicholas Ray
Henry Alex Rubin
Greta Gerwig
Jim Henson
Ruben Östlund
Saul Dibb
Susanne Bier
Andrey Zvyagintsev
Niki Caro
Mike Mills
Joel Zwick
Nuri Bilge Ceylan
Mimi Leder
David Koepp
Mark Waters
Bobcat Goldthwait
Daniel Barber
Paul Brickman
Ryan Fleck
Herbert Ross
Tobe Hooper
Malik Bendjelloul
Shane Carruth
Vadim Perelman
Rob Burnett
Charlie Kaufman
Jean-Luc Godard
John Milius
Steven Shainberg
Jane Campion
Robert Rossen
Todd Solondz
Gregor Jordan
Hirokazu Koreeda
Mick Jackson
Ariel Vromen
Emile Ardolino
Peter Webber
Christine Jeffs
Daniel Monzón
Paolo Genovese
Carl Theodor Dreyer
Lewis Milestone
Ari Folman
Ryan Murphy
Cristian Mungiu
Ernest B. Schoedsack
Merian C. Cooper
Bill Condon
Robert Wiene
Gaspar Noé
Atom Egoyan
John McNaughton
Pablo Larraín
Sergei M. Eisenstein
Hideo Nakata
Andrea Arnold
Jeremiah S. Chechik
Mark Tonderai
Christopher Guest
Christophe Barratier
Fabián Bielinsky
Liev Schreiber
Gillo Pontecorvo
Jonathan Glazer
Nicole Holofcener
Karyn Kusama
Jonah Hill
Majid Majidi
Robert Lorenz
Edward Norton
Laura Poitras
Rowan Joffe
Yôjirô Takita
Guillaume Canet
Na Hong-jin
Brian Levant
Christopher Morris
Hany Abu-Assad
Xavier Dolan
Yasujirô Ozu
Leo McCarey
Cecil B. DeMille
Peter Yates
David Gordon Green
Peter Faiman
Takashi Miike
Gustav Möller
Scott Hicks
Jodie Foster
Jocelyn Moorhouse
Macon Blair
Dee Rees
Henry Koster
Timo Vuorensola
Nadine Labaki
Nicholas Jarecki
John Cameron Mitchell
Nick Murphy
Ramesh Sippy
Sacha Gervasi
Michael Caton-Jones
Jean-Pierre Dardenne
Luc Dardenne
Peter Howitt
Tom Dey
Joby Harold
Ted Post
Steve Antin
Anders Thomas Jensen
Justin Kurzel
Ben Lewin
Andrew Jarecki
David Anspaugh
Dominic Sena
Jamie Uys
Ron Underwood
David Mackenzie
J. Lee Thompson
Frank Marshall
Yann Demange
Felix van Groeningen
Danis Tanovic
Nicolas Roeg
Neil Armfield
Pippa Ehrlich
James Reed
Michelangelo Antonioni
Björn Runge
Sebastian Schipper
Tod Browning
Rupert Goold
Vincent Gallo
Jee-woon Kim
Jean-Pierre Melville
Ritesh Batra
Michael Cristofer
Kenneth Branagh
Nacho Vigalondo
Moustapha Akkad
Danny DeVito
Floria Sigismondi
Charles Shyer
Lawrence Kasdan
Jeannot Szwarc
Sean Durkin
Nikolaj Arcel
Armando Iannucci
Pawel Pawlikowski
Hugh Hudson
David Schwimmer
Luis Buñuel
Joachim Rønning
Espen Sandberg
Baran bo Odar
László Nemes
Emilio Estevez
Gillian Armstrong
Tony Goldwyn
Francis Veber
Kornél Mundruczó
Richard Brooks
Philipp Stölzl
Maren Ade
Tommy Lee Jones
Henry Hathaway
Wayne Wang
Florian Gallenberger
François Ozon
Audrey Wells
Michael Radford
Michael Crichton
Gary Sinise
Mike Leigh
George Seaton
Cédric Klapisch
Ronald Neame
David Wnendt
Jean-François Richet
Richard Fleischer
Peter Collinson
Jonas Åkerlund
Rod Lurie
Uli Edel
Peter Greenaway
Frances H. Flaherty
Maya Deren
Lila Kourkoulakou
Vera Chytilová
Mai Zetterling
Suzanne Schiffman
Tonia Marketaki
Oja Kodar
Liliana Cavani
Lina Wertmüller
Margarethe von Trotta
Chantal Akerman
Marguerite Duras
Márta Mészáros
Gillian Armstrong
Helma Sanders-Brahms
Frieda Liappa
Patricia Birch
Lynne Littman
Amy Holden Jones
Susan Seidelman
Agnès Varda
Antouanetta Angelidi
Martha Coolidge
Randa Haines
Agnieszka Holland
Elaine May
Marisa Silver
Ildikó Enyedi
Euzhan Palcy
Penny Marshall
Jocelyn Moorhouse
Jodie Foster
Barbra Streisand
Nancy Savoca
Sally Potter
Jane Campion
Moufida Tlatli
Noémie Lvovsky
Stacy Title
Amy Heckerling
Marleen Gorris
Diane Keaton
Marie Pérennou
Nora Ephron
Mimi Leder
Kimberly Peirce
Martha Fiennes
Antonia Bird
Ágnes Hranitzky
Liv Ullmann
Mary Harron
Jill Sprecher
Mira Nair
Katerina Evangelakou
Gurinder Chadha
Kátia Lund
Niki Caro
Sofia Coppola
Patty Jenkins
Elissavet Chronopoulou
Nancy Meyers
Susanne Bier
Eleni Alexandraki
Miranda July
Jasmila Zbanic
Karen Moncrieff
Valerie Faris
Pascale Ferran
Marjane Satrapi
Constantina Voulgaris
Olga Malea
Isabel Coixet
Andrea Arnold
Lone Scherfig
Claire Denis
Stella Theodoraki
Jessica Hausner
Debra Granik
Lynne Ramsay
Kathryn Bigelow
Brenda Chapman
Clio Barnard
Penny Panagiotopoulou
Athina Rachel Tsangari
Icíar Bollaín
Maren Ade
Amanda Kernell
Kristina Grozeva
Elina Psykou
Dora Masklavanou
Mariam Khatchvani
Karyn Kusama
Nadine Labaki
Sara Colangelo
Marianna Economou
May el-Toukhy
Aimilia Milou
Evi Kalogiropoulou
Alexandra Matheou
