# actor_name
Sylvia Hoeks
Teri Polo
Blythe Danner
Bridget Fonda
Gretchen Mol
Rachel Griffiths
Lorraine Gary
Ivana Baquero
Ariadna Gil
Noomi Rapace
Milla Jovovich
Regina King
Tabu
Shirley MacLaine
Charlotte Gainsbourg
Brenda Blethyn
Charlotte Rampling
Amanda Seyfried
Samantha Mathis
Kate Beckinsale
Anna Friel
Michelle Yeoh
Anamaria Marinca
Kate Ashfield
Famke Janssen
Chloë Grace Moretz
Geena Davis
Adrianne Palicki
Elisabeth Röhm
Sienna Miller
Deborah Kara Unger
Miranda Otto
Martina Gedeck
Corinna Harfouch
Birgit Minichmayr
Ana de Armas
Valeria Golino
Joely Richardson
Whoopi Goldberg
Isabella Rossellini
Claudia Cardinale
Lili Taylor
